location,sentiment,overall_sentiment_score
Pilani,Negative,-0.6588
Pilibhit,Positive,0.5182714285714286
Pilibhit District,Positive,0.7269
Pilkhuwa,Neutral,0.28535
Pimpri Chinchwad,Neutral,0.28650333333333333
Pindwara,Positive,0.6114
Pipar City,Positive,0.6249
Pipariya,Neutral,0.29295
Pipraich,Neutral,0.0
Pipri,Positive,0.5859
Pirayiri,Positive,0.5323
Piro,Positive,0.636
Pithampur,Positive,0.6249
Pithoragarh,Neutral,0.0
Podalakur,Positive,0.39965
Pollachi,Negative,-0.4228
Polur,Positive,0.5707
Ponda,Positive,0.6029
Pondicherry,Neutral,0.0
Porbandar,Neutral,0.27540000000000003
Porbandar District,Neutral,0.28595
Port Blair,Positive,0.52525
Prakasam,Negative,-0.4767
Prakasam District,Negative,0.005640196078431359
Pratapgarh,Negative,0.02976000000000001
Pratapgarh District,Positive,0.47115454545454544
Prattipadu,Positive,0.4404
Prayagraj,Negative,0.049140833333333335
Prayagraj Division,Positive,0.4927
Presidency Division,Negative,-0.05184
Proddatur,Negative,-0.0063499999999999945
Puducherry,Negative,0.003216666666666664
Puducherry District,Neutral,0.31245
Pudukkottai,Negative,0.04965000000000003
Pudukkottai District,Positive,0.6141
Pujali,Positive,0.44040000000000007
Pukhrayan,Negative,-0.15865000000000004
Pulwama,Neutral,0.0
Punalur,Positive,0.44040000000000007
Pundri,Positive,0.5707
Pune,Negative,-0.009186339869281043
Pune District,Negative,0.03608333333333332
Punjai Puliampatti,Positive,0.6249
Punjaipuliampatti,Positive,0.658175
Puranpur,Neutral,0.0
Purba Bardhaman,Positive,0.3138
Purba Bardhaman District,Neutral,0.24806964285714286
Purba Champaran District,Negative,0.046044444444444464
Purba Medinipur,Positive,0.6696
Purba Medinipur District,Neutral,0.268115625
Purbi Champaran District,Negative,-0.3412
Purbi Singhbhum District,Negative,0.04495000000000001
Purbo Medinipur District,Positive,0.5859
Puri,Positive,0.3252
Puri District,Neutral,0.19535625
Purnia,Neutral,0.270175
Purnia District,Neutral,0.2627441176470588
Puruliya,Positive,0.49496249999999997
Puruliya District,Negative,-0.0406704761904762
Purusottampur,Negative,-0.018149999999999944
Puthalam,Neutral,0.0
Puthuppariyaram,Neutral,0.0
Puthur,Neutral,0.0
Puttaparthi,Positive,0.587025
Puttur,Positive,0.47669999999999996
Puvalur,Positive,0.2263
Quepem,Neutral,0.0
Raasi Cement Factory Wazirabad,Negative,-0.1511
Radaur,Positive,0.5719
Rae Bareli,Positive,0.521725
Rae Bareli District,Neutral,0.2515071428571429
Raghunathpur,Negative,-0.5256
Raghunathpur Hugli District,Positive,0.4404
Raghunathpur Puruliya District,Positive,0.4927
Raha,Positive,0.5549999999999999
Rahimatpur,Positive,0.6249
Raichur,Negative,-0.02643999999999999
Raichur District,Neutral,0.11315000000000001
Raigad,Neutral,0.0
Raiganj,Negative,-0.11752222222222222
Raigarh,Negative,0.050263888888888886
Raigarh District,Negative,0.01360588235294117
Raipur,Negative,-0.01163000000000001
Raipur District,Positive,0.44040000000000007
Rairangpur,Positive,0.5859
Raisen District,Positive,0.6249
Raja Sansi,Positive,0.4767
Rajagangapur,Positive,0.2716
Rajahmundry,Neutral,0.22920333333333334
Rajam,Positive,0.57142
Rajanna Sircilla District,Positive,0.6860999999999999
Rajauli,Neutral,0.0
Rajgarh Churu District,Positive,0.22630000000000003
Rajgarh District,Positive,0.45855
Rajkot,Negative,0.0008661904761904834
Rajkot District,Positive,0.59015
Rajpur,Positive,0.6696
Rajpur Bazar,Positive,0.6249
Rajpur Sonarpur,Negative,0.07338000000000006
Rajpura,Positive,0.3252
Rajsamand,Negative,-0.1511
Rajsamand District,Positive,0.22630000000000003
Rajula,Neutral,0.31245
Ramachandrapuram,Negative,-0.01814999999999997
Ramagundam,Positive,0.5859
Raman,Positive,0.5707
Ramanagara,Positive,0.2263
Ramanagara District,Positive,0.2263
Ramanathapuram,Positive,0.32389999999999997
Ramanathapuram District,Negative,-0.033966666666666645
Ramannapeta,Positive,0.2716
Ramban,Positive,0.22630000000000003
Ramgarh,Positive,0.5707
Ramgarh Cantonment Civil Township,Positive,0.2716
Ramgarh District,Positive,0.3252
Rampur,Negative,-0.41035
Rampur Karkhana,Neutral,0.0
Rampura Phul,Positive,0.4767
Rampurhat,Negative,0.04359333333333334
Ranaghat,Negative,-0.05451428571428568
Ranbirsinghpora,Neutral,0.0
Ranchi,Negative,0.03732753623188404
Ranchi District,Positive,0.5859
Ranebennur,Positive,0.6249
Ranga Reddy,Negative,0.03877948717948718
Rangabhita,Negative,-0.5423
Rangapara,Positive,0.4767
Rangareddy District,Negative,0.0
Rangia,Positive,0.62682
Raniganj,Positive,0.5707
Ranipettai,Negative,0.08599166666666666
Ranirbazar,Positive,0.3182
Raniyan,Positive,0.44040000000000007
Ranjangaon Midc,Positive,0.4767
Rasra,Neutral,0.24635
Rasulabad Kanpur Dehat District,Positive,0.5719
Rath,Positive,0.5859
Rati Ka Nagla Industrial Area,Positive,0.5719
Ratlam,Neutral,0.0
Ratlam District,Positive,0.44040000000000007
Ratnagiri,Positive,0.43934999999999996
Ratnagiri District,Positive,0.5434
Rau,Negative,-0.10084999999999997
Raxaul Bazar,Positive,0.6239
Rayachoti,Negative,-0.009724999999999984
Rayadurg,Positive,0.4927
Rayagada,Neutral,0.23835
Rayagada District,Neutral,0.29295
Raybag,Positive,0.4754
Razole,Positive,0.35476
Reis Magos,Positive,0.4927
Rengali,Negative,0.07200000000000001
Reoti,Positive,0.4404
Repalle,Negative,-0.08692499999999997
Rewa,Positive,0.43899
Rewari,Negative,0.039589999999999986
Rewari District,Negative,-0.5423
Riico Industrial Area Neemrana,Positive,0.61556
Rishikesh,Positive,0.5624846153846155
Rishra,Negative,-0.04792249999999998
Robertsganj,Positive,0.5794714285714286
Rohtak,Positive,0.5859
Rohtak District,Positive,0.4404
Rohtas District,Positive,0.581857142857143
Roorkee,Negative,-0.016171111111111136
Rosera,Positive,0.6696
Rourkela,Negative,0.05648888888888889
Rudayan,Positive,0.6249
Rudraprayag District,Negative,-0.5423
Rudrapur,Negative,0.013153846153846127
Rudravaram,Negative,-0.4404
Rupnagar,Positive,0.386875
Rupnagar District,Negative,0.08354999999999999
Sabar Kantha District,Neutral,0.0
Sadat,Positive,0.5719
Sadaura,Positive,0.6249
Safidon,Neutral,0.0
Sagalee,Positive,0.4767
Sagar,Negative,-0.046599999999999975
Sagar District,Positive,0.5243
Sagwara,Neutral,0.0
Saha,Positive,0.44040000000000007
Saharanpur,Negative,-0.051481818181818184
Saharsa,Positive,0.6135
Saharsa District,Neutral,0.28535
Sahatwar,Negative,-0.3412
Sahebganj,Positive,0.5131
Sahibganj,Neutral,0.3348
Sahibganj District,Negative,-0.02479999999999999
Saiha,Neutral,0.11315
Sainthia,Neutral,0.31245
Sakaldiha,Positive,0.5719
Sakoli,Positive,0.5719
Sakti,Positive,0.4215
Salaya,Positive,0.6239
Salem,Neutral,0.2450875
Salem District,Negative,-0.016774999999999984
Salempur,Positive,0.6114
Saligram,Positive,0.6249
Salon,Positive,0.6249
Salpara Molandubi Pt 1,Neutral,0.0
Samalkot,Negative,0.14185
Samastipur,Negative,-0.021278787878787897
Samastipur District,Neutral,0.25535454545454545
Samba District,Negative,0.2369
Sambalpur,Neutral,0.16792142857142858
Sambalpur District,Positive,0.6114
Sambhal,Negative,-0.0008249999999999924
Sampla,Positive,0.5707
Samrala,Positive,0.3182
Samthar,Positive,0.4767
Samudragarh,Positive,0.6249
Sanand,Negative,0.14135
Sanand Gidc,Positive,0.5136666666666666
Sanawad,Neutral,0.0
Sangamner,Negative,0.042325
Sangareddy,Neutral,0.24634999999999999
Sangareddy District,Neutral,0.23835
Sangli District,Neutral,0.15545
Sangli Miraj Kupwad,Neutral,0.23835
Sangola,Neutral,0.0
Sangrur,Positive,0.6696
Sangrur District,Positive,0.6494
Sanivarapupeta,Positive,0.5719
Sankarankoil,Neutral,0.24635
Sankari,Positive,0.5719
Sankeshwar,Positive,0.45855
Sankrail,Positive,0.6199749999999999
Sanquelim,Neutral,0.0
Sant Kabir Nagar,Positive,0.6011
Sant Kabir Nagar District,Positive,0.6249
Sant Ravidas Nagar Bhadohi District,Neutral,0.195675
Santipur,Neutral,0.314975
Santir Bazaar,Positive,0.636
Santirbazar,Neutral,0.1591
Sara Industrial Estate,Neutral,0.0
Sarai Mir,Positive,0.4754
Saran,Negative,0.024205555555555553
Saran District,Negative,-0.01654408602150535
Saranga,Positive,0.6696
Saraon,Positive,0.47669999999999996
Sardarshahar,Negative,-0.4215
Sardhana,Neutral,0.0
Sarni,Positive,0.5859
Sarupathar,Positive,0.5719
Sasaram,Positive,0.4396
Satara,Positive,0.5707
Satara District,Neutral,0.0
Satghara,Positive,0.2263
Sathupally,Positive,0.6249
Satna,Neutral,0.0
Satna District,Neutral,0.0
Satrampadu,Positive,0.5707
Satwas,Positive,0.4927
Saurikh,Positive,0.6451749999999999
Sawai Madhopur,Positive,0.5719
Sawai Madhopur District,Positive,0.6249
Secunderabad,Negative,0.03755299145299146
Sehara,Positive,0.5719
Sehore,Neutral,0.0
Sehore District,Neutral,0.20396666666666666
Seithur,Neutral,0.0
Selaqui,Negative,-0.10920000000000002
Semari,Positive,0.22630000000000003
Seohara,Positive,0.6249
Seoni Malwa,Neutral,0.31245
Serampore,Positive,0.58515
Shahabad,Positive,0.5393666666666667
Shahabad Hardoi District,Positive,0.5859
Shahada,Positive,0.636
Shahbad,Positive,0.6249
Shahdara,Positive,0.7269
Shahdol,Negative,0.009866666666666654
Shahdol District,Positive,0.3182
Shahid Bhagat Singh Nagar District,Neutral,0.334575
Shahjahanpur,Neutral,0.24601666666666666
Shahjahanpur District,Positive,0.5169
Shajapur,Positive,0.6239
Shajapur District,Positive,0.4215
Shamli,Positive,0.44040000000000007
Shamshi Industrial Area,Neutral,0.0
Shankargarh,Negative,-0.07555
Sheikhpura,Negative,-0.1511
Shendra Midc,Neutral,0.0
Shenkottai,Neutral,0.0
Sheohar,Positive,0.473275
Sheohar District,Positive,0.5719
Sheopur,Positive,0.3182
Sheragada,Positive,0.6114
Sherghati,Positive,0.2263
Sherkot,Positive,0.44040000000000007
Shevgaon,Positive,0.636
Shikrapur,Positive,0.4404
Shillong,Neutral,0.28448181818181817
Shimla,Neutral,0.27926249999999997
Shimla Division,Positive,0.5707
Shimoga District,Negative,-0.4753
Shirdi,Positive,0.47669999999999996
Shirpur,Neutral,0.2880416666666667
Shirur,Negative,0.06364999999999998
Shirwal,Positive,0.6239
Shivamogga,Positive,0.46855
Shravanabelgola,Positive,0.6249
Shrigonda,Positive,0.5719
Shrirampur,Positive,0.5005
Shrivardhan,Positive,0.6239
Shujalpur,Neutral,0.0
Siana,Negative,-0.6588
Sibsagar,Positive,0.4215
Sidco Bargur,Positive,0.4215
Sidco Industrial Estate Jakkasandra,Positive,0.4404
Sidcul Haridwar,Positive,0.53215
Siddharthnagar District,Neutral,0.2202
Siddhaur,Positive,0.4215
Siddipet,Positive,0.5774
Siddipet District,Positive,0.58635
Sidhi,Positive,0.5719
Sidhpur,Negative,-0.4753
Sikanderpur Ballia District,Positive,0.2716
Sikandra Rao,Positive,0.22630000000000003
Sikar,Negative,0.02269999999999998
Sikar District,Neutral,0.0
Sikindra,Positive,0.7269
Silapathar,Positive,0.4404
Silchar,Neutral,0.24775000000000003
Siliguri,Negative,0.03894166666666665
Sillod,Positive,0.5719
Silvassa,Positive,0.5719
Simar Sir,Neutral,0.2202
Simdega,Positive,0.6249
Simga,Positive,0.4767
Simlapal,Positive,0.4215
Sindgi,Neutral,0.0
Sindhnur,Positive,0.2716
Singhesar Asthan,Positive,0.44040000000000007
Singur,Negative,-0.22164999999999999
Siolim,Positive,0.6249
Sipcot Industrial Complex Pillaipakkam,Neutral,0.0
Sipcot Perundurai,Positive,0.4215
Sipcot Thervoy Kandigal,Positive,0.6249
Sircilla,Negative,-0.03168500000000002
Sirhind Fatehgarh Sahib,Positive,0.425425
Sirkali,Positive,0.5859
Sirohi,Neutral,0.0
Sirohi District,Neutral,0.0
Sirsa,Negative,-0.037766666666666636
Sirsi,Positive,0.49785
Sirugamani,Negative,-0.4215
Sisauli,Negative,0.09495000000000003
Siswa Bazar,Positive,0.2716
Sitamarhi,Negative,0.023170833333333363
Sitamarhi District,Positive,0.49165000000000003
Sitapur,Negative,-0.07501904761904764
Sitarganj,Positive,0.6239
Sivaganga,Neutral,0.0
Sivaganga District,Negative,-0.00630000000000001
Sivakasi,Positive,0.47669999999999996
Sivasagar District,Negative,0.019100000000000006
Siwan,Negative,-0.08138461538461544
Siwan District,Negative,-0.036936111111111135
Solan District,Negative,-0.4215
Solapur,Neutral,0.29634499999999997
Solapur District,Positive,0.565288888888889
Somandepalle,Positive,0.4404
Somnath,Positive,0.4927
Sompeta,Negative,-0.5423
Somvarpet,Positive,0.5859
Sonamukhi,Positive,0.4767
Sonapur,Positive,0.4404
Sonapur Gaon,Neutral,0.0
Sonari,Neutral,0.0
Sonatikiri,Negative,-0.4753
Sonbhadra,Negative,0.026949999999999974
Sonbhadra District,Positive,0.6696
Sonepat,Positive,0.2263
Sonepur,Neutral,0.23834999999999998
Sonipat,Negative,0.13785
Sonitpur District,Neutral,0.24634999999999999
Sopore,Positive,0.2716
South Delhi,Positive,0.486275
South District,Positive,0.4927
South Goa,Neutral,0.0
South Goa District,Positive,0.5707
South Tripura District,Positive,0.22630000000000003
South Twenty Four Parganas District,Negative,-0.006217777777777785
South West Delhi,Positive,0.44040000000000007
Southern Division,Positive,0.5719
Sri Ganganagar,Positive,0.41313333333333335
Sri Potti Sriramulu Nellore District,Negative,-0.008515458937198109
Sricity,Negative,-0.6696
Srikakulam,Positive,0.5439
Srikakulam District,Negative,0.04598703703703703
Srinagar,Neutral,0.26149374999999997
Sriperumbudur,Negative,-0.4767
Sriramnagar,Positive,0.5859
Srivilliputhur,Positive,0.3252
Sualkuchi,Positive,0.5859
Suar,Negative,-0.5256
Subarnapur,Neutral,0.0
Subarnapur District,Neutral,0.23834999999999998
Sugauli,Neutral,0.0
Sujangarh,Positive,0.4767
Sullurpeta,Positive,0.6696
Sulluru,Positive,0.2716
Sullurupeta,Neutral,0.0
Sultanpur,Negative,0.10935999999999998
Sultanpur District,Neutral,0.25683
Sulur,Positive,0.22630000000000003
Sulya,Positive,0.7269
Sundargarh District,Neutral,0.3207
Sungrur,Positive,0.4754
Sunnipenta,Positive,0.4215
Supa Midc,Positive,0.4215
Supaul,Positive,0.6069
Supaul District,Positive,0.5503833333333333
Surat,Negative,-0.010390555555555533
Surat District,Positive,0.35729999999999995
Suratgarh,Negative,0.24245
Surendranagar District,Positive,0.6696
Suri,Positive,0.6239
Suryapet,Neutral,0.11315000000000001
Swaimadhopur,Positive,0.6114
T Narsipura,Positive,0.636
Tadepalli,Neutral,0.0
Tadepalligudem,Neutral,0.22895
Tadipatri,Positive,0.4215
Tadpatri,Neutral,0.28565
Takhlibilar Pathar,Neutral,0.0
Taki,Positive,0.636
Takwe Industrial Area,Neutral,0.0
Talaja,Positive,0.6249
Talala,Positive,0.49269999999999997
Talcher,Positive,0.44040000000000007
Talcher Thermal Power Station Township,Positive,0.2716
Taldi,Positive,0.5859
Talegaon Dabhade,Positive,0.2716
Taliparamba,Negative,-0.4404
Talwandi Sabo,Positive,0.6239
Tanakpur,Neutral,0.0
Tangla,Positive,0.44040000000000007
Tanuku,Neutral,0.22281500000000004
Tapa,Positive,0.4215
Tarakeswar,Negative,0.1258
Tarn Taran District,Negative,-0.4753
Tegheria,Positive,0.4404
Teliamura,Positive,0.44040000000000007
Telo,Positive,0.44040000000000007
Tenali,Neutral,0.28535
Tendukheda Damoh District,Positive,0.4215
Tenkasi District,Negative,-0.03862272727272731
Terdal,Neutral,0.29895
Tezpur,Negative,-0.032799999999999996
Thagarapuvalasa,Positive,0.6249
Thakurdwara,Positive,0.4767
Thakurganj,Positive,0.2263
Thalassery,Neutral,0.21774374999999999
Thane,Negative,0.002381666666666671
Thane District,Negative,-0.014550000000000026
Thanjavur,Positive,0.4727333333333333
Thanjavur District,Positive,0.3093333333333333
Thanneermukkam,Positive,0.636
Theni Allinagaram,Neutral,0.0
Theni District,Neutral,0.3348
Thimmapur Karimnagar District,Positive,0.6114
Thirukkattupalli,Positive,0.5719
Thiruparappu,Positive,0.44040000000000007
Thiruvallur,Positive,0.4767
Thiruvallur District,Negative,-0.05665333333333333
Thiruvananthapuram,Negative,0.038304000000000005
Thiruvananthapuram District,Negative,0.0674875
Thiruvarur,Neutral,0.0
Thiruvarur District,Negative,-0.23765
Thoothukkudi District,Negative,-0.4215
Thrikkadavoor,Positive,0.4767
Thrikkodithanam,Positive,0.2716
Thrissur,Positive,0.5144636363636363
Thrissur District,Neutral,0.23636
Thuraiyur,Negative,-0.44040000000000007
Thuthipattu,Positive,0.5707
Tihu,Positive,0.4256
Tindivanam,Neutral,0.0
Tinsukia District,Neutral,0.30074999999999996
Tirhut Division,Negative,-0.0348
Tirora,Positive,0.4215
Tiruchendur,Negative,0.021799999999999986
Tiruchengode,Neutral,0.0
Tiruchirappalli,Negative,-0.007323611111111128
Tiruchirappalli District,Negative,-0.016455555555555557
Tirunelveli,Negative,0.03655277777777777
Tirunelveli District,Negative,-0.4767
Tirupathur District,Neutral,0.2785
Tirupati,Negative,0.07329722222222222
Tiruppur,Negative,-0.003729074074074116
Tiruppur  District,Positive,0.6249
Tiruppur District,Negative,0.015131250000000013
Tirupur,Positive,0.41695
Tirur,Positive,0.39124
Tiruttani,Positive,0.5859
Tiruvallur,Positive,0.41197142857142854
Tiruvannamalai,Positive,0.6696
Tiruvannamalai District,Negative,-0.0069666666666666766
Titabor Town,Neutral,0.0
Tnpl Pugalur,Negative,-0.5256
Torban,Positive,0.44040000000000007
Trichy,Positive,0.5719
Trikkur,Neutral,0.0
Trivandrum,Neutral,0.1612875
Tufanganj,Positive,0.6696
Tuljapur,Positive,0.712575
Tumakuru,Negative,0.03042499999999998
Tumkur,Positive,0.2263
Tumkur District,Positive,0.5707
Tumsar,Neutral,0.0
Tundla Kham,Positive,0.4404
Tuni,Positive,0.6370333333333332
Turkapally,Positive,0.6249
Tusura,Positive,0.4215
Tuticorin,Positive,0.5707
Udaipur,Negative,-0.01941458333333333
Udaipur District,Positive,0.5707
Udaipur Division,Negative,0.0748
Udalguri,Positive,0.5719
Udgir,Positive,0.44040000000000007
Udham Singh Nagar,Neutral,0.0
Udham Singh Nagar District,Positive,0.47669999999999996
Udhampur,Neutral,0.0
Udhampur District,Positive,0.4215
Udpura,Positive,0.4754
Udumalpet,Positive,0.43115000000000003
Udupi,Positive,0.3982
Udupi District,Neutral,0.26215
Ujhani,Positive,0.6249
Ujjain,Negative,0.08178125000000003
Ujjain District,Neutral,0.0
Ukhra,Neutral,0.0
Uklanamandi,Positive,0.6249
Ultratech Cement Plant Rawan,Positive,0.636
Uluberia,Neutral,0.29295
Ulundurpet,Positive,0.5768
Umargam,Positive,0.2263
Umaria,Positive,0.46218000000000004
Umarkhed,Positive,0.63156
Una,Positive,0.5719
Una District,Negative,-0.5256
Unguturu,Positive,0.4927
Unhel,Positive,0.2716
Unnao,Negative,-0.08749999999999997
Unnao District,Negative,0.08006666666666667
Unokoti District,Positive,0.5719
Upper Assam Division,Neutral,0.3057
Upper Tadong,Positive,0.47626666666666667
Uran Islampur,Positive,0.6249
Usilampatti,Neutral,0.0
Uthamapalayam,Positive,0.6249
Uthukkoottai,Positive,0.2716
Uthukuli,Positive,0.4215
Utnur,Positive,0.32595
Uttar Bagdogra,Neutral,0.2624375
Uttar Dinajpur,Positive,0.59165
Uttar Dinajpur District,Negative,0.013437179487179485
Uttar Kusum,Neutral,0.0
Uttar Latabari,Positive,0.5719
Uttar Madarihat,Neutral,0.0
Uttara Kannada District,Neutral,0.20272857142857142
Uttarpara Kotrung,Positive,0.5482666666666667
Vada,Positive,0.4767
Vadakkekara,Neutral,0.0
Vadakkumthala,Positive,0.4754
Vadipatti,Positive,0.3252
Vadodara,Negative,-0.002498518518518511
Vadugapatti Theni District,Positive,0.2263
Vaijapur,Positive,0.5719
Vaishali,Positive,0.50615
Vaishali District,Negative,-0.003376923076923074
Valia,Positive,0.46218000000000004
Valsad,Neutral,0.318
Valsad District,Negative,-0.08844999999999997
Vandavasi,Positive,0.4404
Vaniyanbadi,Positive,0.36707999999999996
Vanjipalayam,Positive,0.623475
Vapi,Neutral,0.24613999999999997
Varanasi,Negative,0.08867118279569892
Varanasi District,Positive,0.47669999999999996
Varigapalli,Negative,-0.5256
Vasai Virar,Negative,0.01069444444444445
Vashind,Negative,-0.6696
Vathirairuppu,Positive,0.5719
Vattappara,Positive,0.6249
Vazhayur,Positive,0.44040000000000007
Velampalayam,Neutral,0.0
Velankanni,Positive,0.6249
Vellore,Negative,-0.05286491228070175
Vemulawada,Positive,0.2716
Vengathur,Negative,-0.14964999999999995
Veraval,Negative,-0.0321
Veraval Rajkot District,Positive,0.6696
Vicarabad,Positive,0.4404
Vidisha,Neutral,0.15635
Vidisha District,Positive,0.6696
Vijaigarh,Positive,0.4754
Vijapur,Positive,0.22630000000000003
Vijapura,Negative,-0.022300000000000004
Vijay Pore,Positive,0.7269
Vijayapuri,Positive,0.44040000000000007
Vijayawada,Negative,-0.003594999999999978
Vikarabad,Negative,-0.3412
Vikasnagar,Negative,-0.3412
Vikramgad,Positive,0.4215
Vilappil,Positive,0.2263
Vilathikulam,Positive,0.5719
Vilavoorkkal,Positive,0.5859
Villupuram,Negative,-0.07924999999999999
Viluppuram District,Neutral,0.186195
Vindhya Nagar Ntpc Township,Negative,-0.14964999999999998
Vinukonda,Positive,0.2263
Virudhunagar,Neutral,0.21075
Virudhunagar District,Positive,0.636
Visakhapatnam,Negative,-0.019474712643678154
Visakhapatnam District,Neutral,0.24008214285714286
Vishakhapatnam,Neutral,0.0
Visnagar,Negative,0.03015000000000001
Vita,Neutral,0.0
Vittal,Positive,0.6114
Vizianagaram,Negative,0.07328333333333334
Vizianagaram District,Positive,0.34331428571428574
Vrindavan,Positive,0.47669999999999996
W26,Positive,0.4404
Wadi,Positive,0.47669999999999996
Walajapet,Positive,0.5719
Waluj Midc,Negative,-0.020374999999999976
Wanaparthy,Positive,0.3252
Wanaparthy District,Positive,0.44040000000000007
Wani,Positive,0.5719
Warangal,Negative,0.008487499999999981
Warangal Rural District,Neutral,0.0
Warangal Urban District,Neutral,0.0
Wardha,Positive,0.45855
Warora,Neutral,0.30798000000000003
Washim,Positive,0.6249
Washim District,Negative,0.25925
Wayanad District,Neutral,0.2481375
West Delhi,Positive,0.6239
West Dinajpur,Neutral,0.0
West District,Positive,0.47669999999999996
West Garo Hills District,Positive,0.4404
West Godavari,Negative,0.14558749999999998
West Godavari District,Negative,-0.0016913580246913547
West Karbi Anglong District,Neutral,0.0
West Khasi Hills District,Positive,0.5719
West Tripura,Positive,0.63322
Williamnagar,Positive,0.45205
Yadadri District,Negative,-0.1511
Yadgir,Negative,0.0509
Yamuna Nagar,Positive,0.4404
Yamunanagar,Neutral,0.2568264705882353
Yamunanagar District,Neutral,0.31195
Yanam,Positive,0.22630000000000003
Yari Pora,Positive,0.5859
Yavatmal,Positive,0.22630000000000003
Yavatmal District,Negative,0.0743
Yellapur,Positive,0.2716
Yemmiganur,Neutral,0.0
Yol,Positive,0.59865
Ysr District,Neutral,0.26757
Zahirabad,Neutral,0.21075
Zaidpur,Neutral,0.0
Zamania,Positive,0.58785
